,Price
18149,300.656660412758
47448,127.62078395624432
30282,312.9368999906795
31689,564.35828129369
36153,156.87466392350314
16696,233.3489681050657
28459,245.77247818622263
4235,186.76915145408103
34144,376.5495386336098
8723,346.5925025708142
23349,515.5342317552153
19671,276.7354596622889
30487,151.45866343554852
36178,516.2134991700372
35339,314.1019666324914
13082,140.52732998073037
43659,150.32847824562222
32495,212.04212880976792
43161,298.3190330348584
34236,785.7209432379533
14794,90.52532833020638
39433,126.01407429920744
14233,147.57719603327538
5826,167.80319780296506
9619,382.5839020286061
19308,193.24577861163223
28596,183.6825889602296
16814,228.65853658536585
41415,172.7725434269282
21670,722.0301512265105
20111,342.40150093808626
14585,162.52345215759848
19764,138.60225140712944
38135,81.82732097351132
20155,178.23639774859285
23318,332.55720971800844
37162,178.8511444135319
9048,449.89249322239874
2622,97.25118927659176
6334,161.98477901645447
24499,449.916507914109
24334,271.64326536371976
34619,272.1595675272626
45392,182.081667952224
33242,530.3383353527822
31434,135.14773045018177
15335,177.5328330206379
24875,158.51736870575508
15118,414.3996247654784
23493,663.4680966156307
23158,194.50128177991016
7829,195.4988712267554
16887,448.639774859287
8708,139.29139010937644
3108,103.1096946546997
1416,111.3116021840508
22234,310.44944612996545
16072,275.093808630394
22853,644.1826007196782
3495,163.5694701567736
25764,162.5155812695501
42545,458.7005821429406
30893,167.3035697641905
16235,275.093808630394
42686,205.97105650760992
33341,351.1510858421102
38391,207.60760292708017
34970,414.7637244850405
15751,85.83489681050656
38545,322.63343698127323
42937,390.6670095621069
13396,61.33383465714152
16171,214.8217636022514
14321,118.67274521784088
21489,281.52120228603684
12000,140.29233444564554
45404,160.1103241941893
26600,384.0635950986618
43071,164.12222663829985
22983,150.99132152684683
46075,205.22170020802656
2496,199.65786328591847
42128,115.25962639983166
36612,207.60760292708017
13852,177.1866334539644
31675,107.65215770342064
10484,178.55473497242215
11619,284.34459745264843
14064,150.86713352446304
5775,185.2584541624968
40593,403.2917962265915
45405,208.72776570133
18754,131.8011257035647
23414,214.02196665020344
44737,202.46417132303088
5148,91.62702411360814
29924,301.053220244198
31998,176.15807624196106
6549,315.8237717317941
25088,262.9412733131071
45813,157.77294719865367
9658,176.21763111152657
10994,228.65065563754288
33721,241.86783484015285
11790,208.91103069041688
27186,533.6437827794633
25205,152.16726639855125
29683,131.9410146052353
1109,115.99840648653716
17136,210.1313320825516
12969,118.67274521784088
32837,613.9901202348775
7555,235.995065980869
47032,144.91737372320782
42561,159.44637972552778
9299,168.2714779844816
353,85.76851873550021
1133,102.17233379420244
35785,177.32314288377296
39568,172.7725434269282
30315,459.9683101873428
10944,90.23828547257602
30056,243.0329014819648
28961,513.4175309861473
31853,257.7127411687949
19828,262.6641651031895
42746,87.67212961447642
31811,218.79951533227705
26659,245.0669112632
18808,320.35647279549715
39681,196.15177799078856
14311,214.31592799736805
45609,228.59547016338263
43332,138.63886096369205
16084,391.41651031894935
7640,297.4375683664207
12968,155.33204869107487
17730,291.51031894934334
44396,151.49743997381523
18664,104.12757973733584
10044,133.21492007104794
2825,105.45309680594288
43050,155.93949454094871
11429,137.00239695445788
4032,92.79872518922971
46736,191.43117593436645
2713,96.07948820097018
39603,154.3029481214785
47265,85.54799803660333
41631,224.67444415869824
13920,280.1146778211214
35467,218.33348867555225
39799,152.19881701073106
24081,598.7911286718878
2856,104.2813957303213
10085,86.9402636253155
5536,485.9543370493634
16463,203.09568480300183
25999,693.3370963569228
4077,92.79872518922971
29008,284.3434699781274
5981,205.97202504247443
33610,660.8257992357163
28661,376.3023589454127
9035,341.9182948490231
40768,129.28716713814788
18082,155.0187617260788
15853,189.25891181988743
38587,184.4621607088584
479,140.36978885946618
40421,157.80983330605756
11416,137.00239695445788
36837,158.74500268861198
28603,405.9361697123639
266,133.33958240573665
45534,270.20078068391655
41886,195.91798564515
1090,103.344034869824
46314,69.65383446696119
21130,222.7239587008161
26053,122.5334556316
47306,115.93389897856626
26106,155.93028998800537
3193,77.56661120614909
34999,107.65215770342064
21714,200.38100613843224
2337,106.62479788156446
29871,355.5783390809954
20761,271.64326536371976
7778,358.647334000512
9871,521.8752921379826
46025,168.2911436785639
17688,216.22889305816133
5134,60.2254352869496
22950,173.80465203791246
36098,229.98415509367132
22965,161.10444742350478
3007,159.82002671478455
20634,161.81001434652742
9568,624.0067308591193
10029,336.3092455828737
36219,86.50316788628339
15806,112.5703564727955
22586,232.6018956231332
45304,174.13458616740294
8934,165.70066373749648
31535,301.2862335725604
47375,189.09379893883084
24735,180.3899433194572
10568,301.7342670489261
19946,165.3377110694184
39014,251.09297921586045
5510,300.92861963832706
36815,137.23610688986042
6339,439.87246026019966
16124,213.64915572232644
28962,194.0309038312284
46823,88.1191127316925
21216,135.70403819468945
6246,248.56285055973183
35782,159.14810327150713
2220,80.84737421788954
42066,262.7825964977906
43168,222.33652070231216
3930,150.68075832493616
12759,170.60675847158905
25916,512.9471530374656
7030,514.8136942304559
774,104.2813957303213
573,136.6203454174771
21581,144.64121921964298
37638,259.2757113132116
1465,103.1096946546997
6167,468.7318174412921
3367,143.65055187120663
42455,123.2085661515442
3438,199.65786328591847
7492,187.3530849256406
46458,262.0199611995419
37613,150.09468589998363
18046,274.155722326454
31167,266.5672476465654
10221,187.90315041600448
22358,178.743620499071
15671,356.7073170731707
33492,275.6547674526983
47613,150.5270785124933
43502,317.7237977228625
14773,197.46716697936208
31031,253.518501258272
28790,183.6825889602296
6797,300.92861963832706
30485,264.0041010345792
37499,138.40506861805343
883,90.45532303798656
7303,502.245909651593
43932,126.94924368176184
874,169.19363531975725
20763,160.39888050048214
44604,480.910854978608
11,333.7004663370281
18532,326.2195121951219
10713,373.8778963199699
32958,370.7242054245503
3645,168.02193424413565
10448,111.24614377862952
3813,370.9605605417946
4523,102.17233379420244
7231,313.7291409686503
23348,418.8715633011124
45410,377.9538601781081
46322,196.8071430240984
10917,150.6321379893782
24043,184.1529669089113
48567,811.3035551504103
44549,298.3190330348584
43229,230.98683749094053
31157,622.3786000559232
22004,113.59627460664645
7528,171.2942490748714
34733,207.84788889924505
4756,130.29315960912052
28829,449.916507914109
1108,98.65723056733766
11090,138.88236123513653
41747,216.7255044069857
28990,168.16011665373128
11911,117.02777647224704
8054,135.55202393194352
5886,219.7034933786394
3542,105.45309680594288
8359,564.8780031784612
13581,171.5467406119284
43529,234.4937226755196
18492,355.30018761726075
2333,127.71541724275303
36749,138.40506861805343
36771,184.4621607088584
21697,144.64121921964298
42480,242.20887008159352
45605,226.25809316784705
41281,230.5192527996633
16941,155.25328330206378
30618,658.2626526237301
22167,478.3743738093558
31271,538.726815173828
5883,208.53212930853908
33286,271.9265541989002
7002,196.895291735518
8801,148.4060951668692
44186,214.85516564187688
14848,438.0863039399625
33750,248.1591947059372
16049,234.52157598499065
22249,292.1047061313766
268,110.13990110842924
3142,119.51350971340192
4800,96.07948820097018
44450,196.3855703364272
7422,205.97202504247443
27311,724.3820409699193
4396,237.620978136058
2156,92.79872518922971
35128,195.4981824960388
22709,489.66344457771817
1441,133.33958240573665
46422,165.72002898347475
43027,473.89708460944985
46755,695.8371315709511
41194,179.7863137960863
34930,326.68468636406004
45779,128.55573475445854
31386,217.40143536210272
14005,147.34220049819055
6527,143.36583889962063
29952,289.4025538260789
25288,127.47242409275852
27060,288.57687151626334
26942,136.87998306639383
11594,154.1570710156507
47154,128.55573475445854
11146,170.60675847158905
1496,171.3026972558761
733,112.71764347479672
19220,235.92870544090056
11129,93.99821403393337
19568,320.35647279549715
42602,159.44637972552778
25778,168.86568357675392
31091,151.45866343554852
6328,765.0057020504107
18339,239.44652908067545
2072,230.59077168232844
14657,253.28330206378985
18906,144.4652908067542
44114,184.9297454001356
13819,126.42759787564036
3219,190.0499144658215
18709,204.7373358348968
22596,451.0924527858134
48537,229.5304209615969
4040,145.05659316195255
43406,196.3855703364272
47053,182.081667952224
10410,90.44591941665888
40177,305.5665957496551
31221,243.0329014819648
444,78.73831228177067
39409,127.88441306431626
11250,58.98387930629318
44137,86.736960231922
38320,132.56025997708835
32982,318.29620654301425
36127,139.574983689067
12324,171.5467406119284
1336,110.13990110842924
6564,735.9136081178578
4957,104.2813957303213
38012,273.0694597058892
3973,121.8569118646451
34027,336.00521949855533
12528,116.32278986699254
5964,150.58067819489375
28889,413.9325948399539
33416,533.1344952931308
17922,166.74484052532833
37304,145.18504664157294
35878,255.1495945568087
6991,167.80319780296506
21351,188.85674639572892
42555,161.7843031819138
1474,185.3631101633352
24165,173.09908511488982
8857,336.3092455828737
10877,279.4096912158669
1553,184.4257493028379
23715,122.2982666572591
18152,265.9474671669793
19458,269.6998123827392
15686,221.85741088180112
29494,552.6940897010749
31356,221.12964861590083
6043,219.7034933786394
42402,253.6646950178851
45737,233.50396185400743
38918,246.65092464872697
52,89.28362196236498
18959,262.6641651031895
274,85.76851873550021
41980,175.34425922895284
46081,159.87658649463572
8490,104.23483219594276
41838,163.65464194702264
32962,569.9506011743872
23969,111.00919588889673
20440,129.3539358874856
2119,237.620978136058
22018,783.17928455514
14682,95.2157598499062
13867,161.67692813836538
35306,257.9457544971572
20091,123.82739212007505
44021,191.7097234236551
39618,274.2384214340822
10454,104.46854258203234
13927,150.6321379893782
33580,579.5041476372448
27058,219.19612408570285
5030,138.9637475687203
33624,321.09236648336287
47203,321.15559918659284
6363,273.2329462145367
39678,161.5505108362752
42008,304.3976340214621
31766,194.79914251095164
47964,139.0739312343688
20083,227.0168855534709
19031,257.97373358348966
29800,289.4025538260789
46107,173.9008484678494
27372,126.76685716973589
22438,129.11874691314472
38457,334.3230542632034
36197,414.9814135085217
47287,139.30766893392237
26317,150.75613255250593
452,97.48552949171608
25383,246.2428561349044
29959,504.9398825612825
11206,104.57301311275086
11269,172.9567138224374
24383,206.73110844563607
48659,162.21396349017135
21068,172.86389614054892
47917,126.21835775892296
39192,229.1164987258317
31363,262.6060210644049
14194,216.6658833482164
1878,85.76851873550021
22325,388.0618076624568
42858,83.23007504734295
22639,185.5641007549566
33620,565.5233479355019
8476,287.69748527624563
17736,257.97373358348966
13294,166.61183437514688
41253,202.9317560143081
32339,370.7242054245503
6465,158.49372774454812
35504,127.45829061422312
33991,252.58644794482245
18729,190.90056285178235
2532,301.3615166498723
15550,147.2795497185741
20983,177.3324866530257
28632,402.17314612290977
36481,218.82963551773312
44714,120.16926565824234
41528,126.71545133612324
23339,425.4568545826572
42466,138.40506861805343
11499,132.3024862527612
14580,199.812382739212
38352,165.52498071213148
9588,115.92035150042068
31679,325.51961972224814
25114,248.8299348526541
13657,197.6312450063449
23,185.3631101633352
22227,700.3927655871493
22379,232.83708459747407
42143,174.17529750075985
45701,242.1522567374892
9132,264.793867439469
35934,220.1975953024513
2807,104.2813957303213
27752,346.6685481784614
7328,138.9438406218726
12551,180.00657987498238
45085,226.54478292380705
44573,174.40908984639842
29707,530.5863261130319
18389,102.72045028142588
6875,190.84413619754693
6134,130.7980543207578
5944,335.6063956059301
9527,208.7033747779751
11592,145.6972317525967
20037,141.41651031894935
21519,251.8873915190856
19492,227.72045028142588
